trade_id,timestamp,counterparty,instrument,amount_usd,status,settlement_days,hour_of_day
TRD103553,2026-05-17 21:31:34.357440,"Henson, Miranda and Garcia",DERIVATIVE,794.76,FAILED,1,21
TRD102575,2026-05-17 22:15:59.347627,"Duncan, Cox and Wilson",BOND,124366.8,SETTLED,1,22
TRD101970,2026-05-17 22:27:16.342659,Russell-Mcbride,EQUITY,12771.66,SETTLED,3,22
TRD101098,2026-05-17 22:31:47.335457,West-Martin,COMMODITY,13508.37,SETTLED,2,22
TRD101074,2026-05-17 23:03:56.335251,"Brown, Chen and Crawford",COMMODITY,7158.78,PENDING,0,23
TRD104204,2026-05-17 23:36:30.362729,Castillo LLC,DERIVATIVE,3818.03,SETTLED,1,23
TRD104662,2026-05-17 23:40:26.367502,"Brown, Chen and Crawford",DERIVATIVE,1429.93,SETTLED,2,23
TRD101175,2026-05-17 23:59:01.336132,Walker PLC,EQUITY,28909.45,SETTLED,2,23
TRD103068,2026-05-18 00:39:59.353639,"Mccoy, Hayes and Hernandez",DERIVATIVE,29968.02,FAILED,1,0
TRD100274,2026-05-18 00:42:05.326015,West-Martin,COMMODITY,12649.53,SETTLED,1,0
TRD103718,2026-05-18 00:52:12.358888,Russell-Mcbride,COMMODITY,3206.55,SETTLED,1,0
TRD101065,2026-05-18 01:00:21.335174,Russell-Mcbride,EQUITY,294914.12,SETTLED,2,1
TRD101097,2026-05-18 01:20:01.335448,Hernandez-Dennis,DERIVATIVE,10174.58,SETTLED,1,1
TRD104671,2026-05-18 01:35:03.367578,"Cummings, Wood and Savage",BOND,43308.85,SETTLED,2,1
TRD100287,2026-05-18 01:35:57.326119,Butler-Banks,DERIVATIVE,21922.89,SETTLED,0,1
TRD104819,2026-05-18 02:21:51.368863,Walker PLC,FX,3892.08,SETTLED,1,2
TRD103442,2026-05-18 02:23:58.356576,Neal Group,COMMODITY,10060.32,SETTLED,1,2
TRD101698,2026-05-18 02:38:36.340520,Butler-Banks,COMMODITY,14864.14,SETTLED,3,2
TRD101986,2026-05-18 02:40:23.342786,Drake-Leon,BOND,12296.55,SETTLED,2,2
TRD102513,2026-05-18 03:03:53.347125,Mccormick-Ewing,EQUITY,2348.75,SETTLED,1,3
TRD101360,2026-05-18 04:46:40.337748,Mcintyre-Franco,DERIVATIVE,84540.75,FAILED,1,4
TRD104984,2026-05-18 05:02:59.370286,Brown-Ramos,EQUITY,8743.45,SETTLED,1,5
TRD103310,2026-05-18 05:44:20.355536,"Duncan, Cox and Wilson",COMMODITY,466.79,SETTLED,2,5
TRD104450,2026-05-18 06:01:26.365587,Ramos-Schmitt,EQUITY,7045.29,SETTLED,2,6
TRD104389,2026-05-18 06:08:22.365060,Drake-Leon,EQUITY,32490.19,SETTLED,1,6
TRD100122,2026-05-18 06:26:26.324817,Neal Group,FX,1919.16,SETTLED,1,6
TRD102265,2026-05-18 06:30:29.345054,Mcintyre-Franco,COMMODITY,9913.16,SETTLED,2,6
TRD103339,2026-05-18 07:07:58.355759,Lee and Sons,EQUITY,3701.38,SETTLED,1,7
TRD103094,2026-05-18 07:17:58.353839,Butler-Banks,DERIVATIVE,7882.02,SETTLED,3,7
TRD100602,2026-05-18 07:28:26.328601,Lee and Sons,DERIVATIVE,8592.39,SETTLED,2,7
TRD104793,2026-05-18 07:39:59.368641,Nelson Ltd,DERIVATIVE,13216.58,PENDING,2,7
TRD104546,2026-05-18 09:20:24.366500,"Salazar, Jones and Miller",COMMODITY,2022.59,SETTLED,3,9
TRD102036,2026-05-18 10:24:57.343249,"Salazar, Jones and Miller",EQUITY,1280.36,SETTLED,1,10
TRD103384,2026-05-18 10:29:55.356120,Castillo LLC,EQUITY,58728.92,SETTLED,1,10
TRD101781,2026-05-18 10:34:21.341167,"Cummings, Wood and Savage",EQUITY,585.28,SETTLED,3,10
TRD104729,2026-05-18 10:39:37.368086,Pineda LLC,EQUITY,28411.59,SETTLED,1,10
TRD102180,2026-05-18 10:48:33.344378,"Lewis, Thompson and Jimenez",COMMODITY,11718.03,SETTLED,1,10
TRD102736,2026-05-18 12:39:37.350548,"Brown, Chen and Crawford",COMMODITY,5176.88,PENDING,1,12
TRD102718,2026-05-18 13:51:01.350302,"Garrison, Hernandez and Rogers",DERIVATIVE,7566.99,FAILED,3,13
TRD100943,2026-05-18 14:18:51.333529,"Scott, Johnson and Wiley",DERIVATIVE,3067.06,SETTLED,2,14
TRD101827,2026-05-18 14:22:27.341531,Rodriguez PLC,COMMODITY,9693.75,SETTLED,2,14
TRD104287,2026-05-18 14:44:24.363589,Santiago PLC,BOND,6810.09,SETTLED,2,14
TRD103048,2026-05-18 15:53:20.353481,"Salazar, Jones and Miller",COMMODITY,2054.92,SETTLED,2,15
TRD103963,2026-05-18 16:10:36.360822,"Pittman, Perez and Smith",EQUITY,2731.32,SETTLED,2,16
TRD100723,2026-05-18 16:20:27.329674,Castillo LLC,DERIVATIVE,4296.95,SETTLED,2,16
TRD100751,2026-05-18 17:16:18.330067,"Duncan, Cox and Wilson",DERIVATIVE,3035.59,PENDING,1,17
TRD101214,2026-05-18 17:47:48.336467,Macias-Oliver,EQUITY,31232.8,PENDING,1,17
TRD104475,2026-05-18 17:57:01.365801,Santiago PLC,DERIVATIVE,10777.02,SETTLED,0,17
TRD101129,2026-05-18 18:09:48.335738,Drake-Leon,BOND,356.0,SETTLED,2,18
TRD100541,2026-05-18 18:57:24.328128,Neal Group,FX,5508.45,SETTLED,4,18
TRD101237,2026-05-18 19:13:28.336669,Drake-Leon,EQUITY,11667.73,CANCELLED,2,19
TRD103369,2026-05-18 19:39:27.356002,Brown-Morris,FX,274439.87,SETTLED,0,19
TRD103373,2026-05-18 19:51:41.356033,"Garrison, Hernandez and Rogers",DERIVATIVE,46437.11,SETTLED,2,19
TRD101949,2026-05-18 20:19:03.342495,West-Martin,COMMODITY,13564.47,SETTLED,2,20
TRD101381,2026-05-18 20:33:44.337925,Santiago PLC,DERIVATIVE,23728.37,SETTLED,1,20
TRD103037,2026-05-18 20:35:30.353396,"Smith, Levy and Brown",COMMODITY,62868.2,SETTLED,1,20
TRD102629,2026-05-18 21:07:25.348998,"Duncan, Cox and Wilson",EQUITY,1150.09,SETTLED,4,21
TRD101901,2026-05-18 21:19:35.342109,"Scott, Johnson and Wiley",BOND,1880.44,SETTLED,2,21
TRD102123,2026-05-18 21:51:53.343928,Mcintyre-Franco,DERIVATIVE,9869.0,SETTLED,4,21
TRD100071,2026-05-18 22:04:40.324412,"Glenn, Thomas and Mcpherson",BOND,1177.35,SETTLED,2,22
TRD102763,2026-05-18 22:27:49.350933,"Navarro, Gibson and Hernandez",DERIVATIVE,31019.11,SETTLED,2,22
TRD102113,2026-05-18 22:28:11.343850,Lee and Sons,EQUITY,76311.69,SETTLED,2,22
TRD103931,2026-05-18 23:06:57.360569,Macias-Oliver,BOND,1481.01,PENDING,1,23
TRD104555,2026-05-18 23:50:19.366577,Neal Group,BOND,74438.68,SETTLED,2,23
TRD104110,2026-05-19 00:18:12.361989,"Cummings, Wood and Savage",FX,1115.78,SETTLED,2,0
TRD103365,2026-05-19 00:24:26.355971,"Smith, Levy and Brown",BOND,60948.89,SETTLED,1,0
TRD104143,2026-05-19 02:31:30.362245,Hernandez-Dennis,FX,9720.46,SETTLED,0,2
TRD100110,2026-05-19 03:24:58.324723,Drake-Leon,EQUITY,130299.42,SETTLED,0,3
TRD102985,2026-05-19 03:30:43.352990,Nelson Ltd,EQUITY,26130.44,FAILED,2,3
TRD103465,2026-05-19 04:06:58.356757,Mcintyre-Franco,COMMODITY,3169.01,SETTLED,2,4
TRD102429,2026-05-19 04:16:48.346412,"Glenn, Thomas and Mcpherson",COMMODITY,9478.94,SETTLED,1,4
TRD103930,2026-05-19 04:57:13.360561,"Duncan, Cox and Wilson",EQUITY,95323.59,SETTLED,2,4
TRD104535,2026-05-19 05:04:29.366405,Brown-Ramos,COMMODITY,24528.06,SETTLED,1,5
TRD104088,2026-05-19 05:39:38.361819,Butler-Banks,BOND,55277.29,PENDING,3,5
TRD101510,2026-05-19 05:43:27.339037,West-Martin,COMMODITY,34211.4,SETTLED,1,5
TRD104653,2026-05-19 05:43:30.367425,Lee and Sons,COMMODITY,21942.78,SETTLED,2,5
TRD101865,2026-05-19 06:22:24.341828,"Garrison, Hernandez and Rogers",BOND,22688.58,PENDING,1,6
TRD103796,2026-05-19 06:27:51.359507,West-Martin,FX,3272.8,CANCELLED,1,6
TRD104076,2026-05-19 06:42:31.361721,Vaughan-Hall,FX,4423.53,PENDING,0,6
TRD102138,2026-05-19 06:53:12.344043,Pineda LLC,FX,3951.6,SETTLED,1,6
TRD103186,2026-05-19 06:59:36.354554,"Scott, Johnson and Wiley",EQUITY,31028.88,SETTLED,3,6
TRD101025,2026-05-19 07:00:23.334614,Butler-Banks,COMMODITY,21809.87,SETTLED,1,7
TRD101967,2026-05-19 07:03:26.342635,"Scott, Johnson and Wiley",FX,8708.92,SETTLED,2,7
TRD103569,2026-05-19 07:43:13.357580,Lee and Sons,FX,4300.16,PENDING,3,7
TRD101330,2026-05-19 07:46:33.337490,"Henson, Miranda and Garcia",DERIVATIVE,1976.9,SETTLED,1,7
TRD103003,2026-05-19 07:58:07.353132,"Mccoy, Hayes and Hernandez",BOND,5511.59,SETTLED,0,7
TRD103694,2026-05-19 08:10:14.358699,"Scott, Johnson and Wiley",BOND,13725.08,PENDING,2,8
TRD101209,2026-05-19 08:17:04.336425,"Scott, Johnson and Wiley",DERIVATIVE,12949.79,SETTLED,0,8
TRD102031,2026-05-19 08:20:07.343207,Mcintyre-Franco,COMMODITY,2588.69,FAILED,2,8
TRD100306,2026-05-19 09:17:14.326287,"Duncan, Cox and Wilson",FX,11338.53,SETTLED,0,9
TRD102105,2026-05-19 09:20:25.343787,Lee and Sons,BOND,5957.41,SETTLED,1,9
TRD103952,2026-05-19 09:41:17.360735,Castillo LLC,EQUITY,30796.65,SETTLED,1,9
TRD104606,2026-05-19 10:40:42.367017,Rodriguez PLC,FX,34745.84,SETTLED,2,10
TRD104796,2026-05-19 10:45:50.368667,Walker PLC,DERIVATIVE,36417.9,FAILED,3,10
TRD104262,2026-05-19 11:02:20.363324,Young PLC,COMMODITY,998.53,SETTLED,0,11
TRD100044,2026-05-19 11:28:01.324194,"Salazar, Jones and Miller",BOND,4291.05,SETTLED,2,11
TRD101222,2026-05-19 13:21:43.336543,Young PLC,FX,4431.22,SETTLED,2,13
TRD103651,2026-05-19 13:24:45.358348,Baker-Ingram,COMMODITY,4684.26,SETTLED,2,13
TRD100391,2026-05-19 13:32:27.326951,"Navarro, Gibson and Hernandez",FX,12787.68,SETTLED,2,13
TRD100005,2026-05-19 13:40:33.323863,Humphrey-Massey,FX,4646.64,SETTLED,1,13
TRD104090,2026-05-19 14:10:54.361835,"Lutz, Garcia and White",DERIVATIVE,165.7,SETTLED,2,14
TRD103579,2026-05-19 14:20:06.357719,Mccormick-Ewing,COMMODITY,2906.22,SETTLED,1,14
TRD100524,2026-05-19 14:28:24.327997,Butler-Banks,COMMODITY,47660.03,SETTLED,3,14
TRD101670,2026-05-19 14:44:38.340304,Walker PLC,EQUITY,18907.14,SETTLED,1,14
TRD102982,2026-05-19 16:13:55.352967,"Glenn, Thomas and Mcpherson",BOND,41843.65,SETTLED,2,16
TRD102161,2026-05-19 16:23:24.344224,"Smith, Levy and Brown",FX,35043.29,SETTLED,0,16
TRD104514,2026-05-19 16:28:57.366189,Russell-Mcbride,COMMODITY,11548.03,SETTLED,1,16
TRD101453,2026-05-19 17:51:27.338547,"Pittman, Perez and Smith",EQUITY,4917.55,SETTLED,0,17
TRD103397,2026-05-19 17:59:17.356220,Drake-Leon,BOND,6372.57,SETTLED,3,17
TRD102050,2026-05-19 18:04:51.343360,Rodriguez PLC,EQUITY,1339.07,SETTLED,1,18
TRD100790,2026-05-19 19:18:48.330662,West-Martin,DERIVATIVE,10308.08,SETTLED,3,19
TRD102774,2026-05-19 19:21:53.351082,"Lutz, Garcia and White",DERIVATIVE,4490.2,PENDING,3,19
TRD100860,2026-05-19 19:45:13.331738,Nelson Ltd,BOND,14998.82,SETTLED,1,19
TRD104470,2026-05-19 19:57:08.365759,Miller Ltd,DERIVATIVE,44278.1,SETTLED,3,19
TRD103566,2026-05-19 19:58:00.357544,Russell-Mcbride,BOND,16494.72,SETTLED,2,19
TRD101950,2026-05-19 20:36:31.342503,Neal Group,COMMODITY,4157.45,PENDING,1,20
TRD103695,2026-05-19 20:53:59.358707,West-Martin,BOND,37773.16,SETTLED,2,20
TRD100615,2026-05-19 21:25:13.328705,Mccormick-Ewing,BOND,4150.61,SETTLED,0,21
TRD104974,2026-05-19 21:48:23.370200,Young PLC,COMMODITY,6388.86,FAILED,3,21
TRD104161,2026-05-19 21:55:23.362385,Neal Group,BOND,1347475.01,SETTLED,3,21
TRD101409,2026-05-19 22:03:22.338167,Nelson Ltd,COMMODITY,12998.08,CANCELLED,0,22
TRD102886,2026-05-19 22:31:43.352173,Mcintyre-Franco,FX,18715.44,SETTLED,1,22
TRD101123,2026-05-19 23:38:09.335681,Brown-Ramos,FX,2755.79,SETTLED,0,23
TRD101423,2026-05-20 00:33:25.338286,Nelson Ltd,COMMODITY,3997.24,SETTLED,1,0
TRD100939,2026-05-20 00:49:05.333471,"Scott, Johnson and Wiley",COMMODITY,1074.78,SETTLED,1,0
TRD100194,2026-05-20 01:01:54.325387,Drake-Leon,DERIVATIVE,25349.36,SETTLED,1,1
TRD101498,2026-05-20 01:04:34.338943,Hernandez-Dennis,FX,11040.25,SETTLED,0,1
TRD102683,2026-05-20 01:26:24.349804,Young PLC,FX,41600.8,SETTLED,1,1
TRD104917,2026-05-20 01:33:34.369702,"Lewis, Thompson and Jimenez",BOND,108947.97,SETTLED,3,1
TRD103946,2026-05-20 02:25:08.360687,Neal Group,COMMODITY,1933.29,SETTLED,0,2
TRD100523,2026-05-20 02:44:44.327990,Mccormick-Ewing,BOND,17725.99,SETTLED,0,2
TRD104488,2026-05-20 03:42:53.365911,"Navarro, Gibson and Hernandez",EQUITY,11712.91,SETTLED,1,3
TRD104026,2026-05-20 04:29:52.361325,"Lutz, Garcia and White",DERIVATIVE,4873.52,SETTLED,1,4
TRD104791,2026-05-20 05:03:39.368624,Young PLC,COMMODITY,1288.05,SETTLED,2,5
TRD103778,2026-05-20 05:08:27.359368,Walker PLC,BOND,39204.18,FAILED,1,5
TRD104332,2026-05-20 06:16:24.364323,"Navarro, Gibson and Hernandez",BOND,5487.18,FAILED,2,6
TRD104481,2026-05-20 07:01:48.365852,Walker PLC,COMMODITY,11027.42,SETTLED,1,7
TRD104405,2026-05-20 07:21:00.365206,Walker PLC,COMMODITY,9634.49,SETTLED,2,7
TRD100573,2026-05-20 07:33:28.328375,"Cummings, Wood and Savage",COMMODITY,2174.32,SETTLED,0,7
TRD102116,2026-05-20 08:37:55.343873,"Brown, Chen and Crawford",DERIVATIVE,3893.14,SETTLED,2,8
TRD102825,2026-05-20 09:17:10.351676,Lee and Sons,DERIVATIVE,6559.47,CANCELLED,2,9
TRD104551,2026-05-20 09:18:56.366542,Rodriguez PLC,DERIVATIVE,19532.11,SETTLED,3,9
TRD100426,2026-05-20 09:36:18.327230,"Brown, Chen and Crawford",FX,3771.15,SETTLED,3,9
TRD102012,2026-05-20 09:49:52.343055,Santiago PLC,COMMODITY,3589.0,SETTLED,1,9
TRD103831,2026-05-20 09:54:31.359780,Young PLC,FX,3613.79,SETTLED,2,9
TRD102178,2026-05-20 09:55:08.344362,Drake-Leon,DERIVATIVE,10640.7,SETTLED,1,9
TRD104585,2026-05-20 10:18:43.366837,Hernandez-Dennis,EQUITY,2168.05,SETTLED,2,10
TRD104374,2026-05-20 10:44:19.364917,Ross and Sons,COMMODITY,776.26,SETTLED,1,10
TRD100292,2026-05-20 10:56:17.326158,Ross and Sons,BOND,10079.3,SETTLED,2,10
TRD101124,2026-05-20 11:43:58.335696,Nelson Ltd,COMMODITY,6457.87,SETTLED,2,11
TRD104431,2026-05-20 12:15:43.365425,Vaughan-Hall,EQUITY,4861.09,CANCELLED,0,12
TRD104222,2026-05-20 12:24:45.362972,"Scott, Johnson and Wiley",DERIVATIVE,10154.66,SETTLED,1,12
TRD102331,2026-05-20 12:54:08.345574,Brown-Morris,COMMODITY,4110.53,SETTLED,1,12
TRD102863,2026-05-20 13:20:34.351987,"Brown, Chen and Crawford",BOND,572.53,FAILED,1,13
TRD102602,2026-05-20 13:59:22.348517,"Cummings, Wood and Savage",COMMODITY,141217.46,SETTLED,2,13
TRD100716,2026-05-20 15:15:45.329501,"Salazar, Jones and Miller",DERIVATIVE,22755.64,SETTLED,1,15
TRD104268,2026-05-20 16:59:27.363371,Macias-Oliver,DERIVATIVE,17435.3,SETTLED,3,16
TRD102465,2026-05-20 17:01:05.346711,"Garrison, Hernandez and Rogers",FX,30207.83,SETTLED,0,17
TRD101996,2026-05-20 17:19:37.342930,Brown-Morris,BOND,757.04,SETTLED,2,17
TRD100344,2026-05-20 17:45:03.326581,Vaughan-Hall,DERIVATIVE,19018.21,CANCELLED,2,17
TRD100220,2026-05-20 17:48:07.325590,Castillo LLC,COMMODITY,12847.17,SETTLED,1,17
TRD103689,2026-05-20 19:25:50.358659,Butler-Banks,FX,16105.79,SETTLED,2,19
TRD104622,2026-05-20 19:40:09.367155,Crane-Shields,BOND,5655.41,SETTLED,1,19
TRD103265,2026-05-20 20:00:10.355185,Mcintyre-Franco,FX,16231.59,FAILED,2,20
TRD103251,2026-05-20 20:40:09.355076,Ross and Sons,EQUITY,13715.68,SETTLED,0,20
TRD104116,2026-05-20 21:04:09.362035,"Garrison, Hernandez and Rogers",FX,696.76,SETTLED,1,21
TRD104237,2026-05-20 21:06:22.363096,Neal Group,BOND,14382.52,SETTLED,1,21
TRD104434,2026-05-20 21:29:09.365452,"Salazar, Jones and Miller",BOND,8548.09,SETTLED,0,21
TRD100533,2026-05-20 21:30:53.328066,Rodriguez PLC,COMMODITY,1713.65,SETTLED,3,21
TRD102851,2026-05-20 21:33:59.351889,Ross and Sons,COMMODITY,8691.01,FAILED,1,21
TRD102019,2026-05-20 21:43:04.343112,Brown-Morris,FX,7889.12,SETTLED,1,21
TRD100423,2026-05-20 22:22:59.327207,"Glenn, Thomas and Mcpherson",COMMODITY,11464.41,SETTLED,4,22
TRD102475,2026-05-20 22:34:17.346792,Miller Ltd,BOND,10810.22,SETTLED,3,22
TRD103877,2026-05-20 23:08:09.360143,Baker-Ingram,COMMODITY,8646.09,SETTLED,2,23
TRD104862,2026-05-20 23:10:21.369231,Humphrey-Massey,BOND,31601.41,SETTLED,1,23
TRD102334,2026-05-20 23:11:15.345601,Neal Group,DERIVATIVE,2900.38,SETTLED,2,23
TRD103304,2026-05-20 23:31:08.355488,Miller Ltd,DERIVATIVE,3150.74,SETTLED,2,23
TRD104727,2026-05-20 23:31:43.368068,Butler-Banks,EQUITY,20606.4,SETTLED,1,23
TRD102478,2026-05-20 23:56:45.346816,Hernandez-Dennis,DERIVATIVE,6407.1,SETTLED,3,23
TRD104357,2026-05-20 23:57:02.364715,"Navarro, Gibson and Hernandez",EQUITY,30615.61,SETTLED,2,23
TRD103524,2026-05-21 00:13:27.357215,Brown-Ramos,COMMODITY,1761.89,SETTLED,0,0
TRD102929,2026-05-21 00:24:37.352511,Mccormick-Ewing,FX,5646.68,SETTLED,1,0
TRD100673,2026-05-21 01:46:31.329162,"Duncan, Cox and Wilson",FX,378.15,SETTLED,2,1
TRD100526,2026-05-21 01:56:05.328013,Neal Group,DERIVATIVE,14659.39,SETTLED,2,1
TRD104589,2026-05-21 02:36:23.366871,"Smith, Levy and Brown",EQUITY,2363.86,SETTLED,1,2
TRD103394,2026-05-21 02:58:42.356198,Macias-Oliver,BOND,2167.44,SETTLED,2,2
TRD101581,2026-05-21 03:35:12.339597,Miller Ltd,DERIVATIVE,4670.83,SETTLED,1,3
TRD101642,2026-05-21 04:48:26.340073,Vaughan-Hall,COMMODITY,1244.15,SETTLED,3,4
TRD104462,2026-05-21 05:43:18.365691,"Salazar, Jones and Miller",COMMODITY,2117.04,SETTLED,2,5
TRD102256,2026-05-21 06:26:23.344986,Humphrey-Massey,FX,3996.07,SETTLED,1,6
TRD101785,2026-05-21 06:46:15.341200,Santiago PLC,DERIVATIVE,56467.44,SETTLED,3,6
TRD104672,2026-05-21 08:13:33.367586,Castillo LLC,DERIVATIVE,8410.84,SETTLED,1,8
TRD100829,2026-05-21 08:25:50.331262,"Smith, Levy and Brown",DERIVATIVE,2421.52,PENDING,3,8
TRD103160,2026-05-21 08:35:36.354352,Nelson Ltd,COMMODITY,35599.51,FAILED,1,8
TRD103610,2026-05-21 08:43:04.358031,Ross and Sons,DERIVATIVE,30578.5,SETTLED,0,8
TRD100921,2026-05-21 08:45:47.332974,Baker-Ingram,COMMODITY,4194.5,SETTLED,2,8
TRD103351,2026-05-21 08:47:14.355856,"Pittman, Perez and Smith",FX,564.68,SETTLED,0,8
TRD104966,2026-05-21 08:52:54.370131,Butler-Banks,DERIVATIVE,17823.6,SETTLED,1,8
TRD101321,2026-05-21 09:10:30.337414,"Pittman, Perez and Smith",DERIVATIVE,2930.24,SETTLED,1,9
TRD100216,2026-05-21 09:16:12.325560,Santiago PLC,EQUITY,5864.73,CANCELLED,2,9
TRD101811,2026-05-21 09:34:54.341406,Santiago PLC,COMMODITY,754.56,SETTLED,2,9
TRD100688,2026-05-21 09:37:35.329280,Baker-Ingram,FX,3630.45,PENDING,3,9
TRD104089,2026-05-21 09:46:16.361827,Mcintyre-Franco,FX,20099.26,SETTLED,1,9
TRD104643,2026-05-21 10:01:00.367336,Pineda LLC,BOND,13548.4,SETTLED,2,10
TRD100553,2026-05-21 10:35:56.328222,Drake-Leon,COMMODITY,16904.39,SETTLED,0,10
TRD100449,2026-05-21 10:39:06.327409,"Duncan, Cox and Wilson",EQUITY,34468.83,SETTLED,1,10
TRD102997,2026-05-21 12:00:37.353083,Santiago PLC,BOND,22839.21,PENDING,2,12
TRD102453,2026-05-21 12:21:50.346600,Hernandez-Dennis,FX,4465.61,SETTLED,0,12
TRD104605,2026-05-21 12:36:23.367009,Drake-Leon,COMMODITY,1420.17,SETTLED,1,12
TRD104360,2026-05-21 13:21:54.364746,Ross and Sons,BOND,5589.18,SETTLED,2,13
TRD103715,2026-05-21 13:59:40.358864,Brown-Morris,COMMODITY,8498.6,SETTLED,0,13
TRD104018,2026-05-21 14:30:28.361254,"Navarro, Gibson and Hernandez",EQUITY,1256.84,SETTLED,0,14
TRD100934,2026-05-21 14:36:41.333395,"Cummings, Wood and Savage",EQUITY,2188.21,SETTLED,1,14
TRD104890,2026-05-21 14:44:23.369474,Vaughan-Hall,EQUITY,4678.76,SETTLED,3,14
TRD103576,2026-05-21 14:46:34.357676,Rodriguez PLC,EQUITY,2829.81,SETTLED,2,14
TRD101909,2026-05-21 14:59:27.342175,Brown-Ramos,BOND,5028.03,SETTLED,0,14
TRD104700,2026-05-21 15:26:12.367826,"Salazar, Jones and Miller",COMMODITY,287071.09,SETTLED,1,15
TRD100009,2026-05-21 15:30:19.323897,"Garrison, Hernandez and Rogers",EQUITY,2725.4,SETTLED,0,15
TRD103215,2026-05-21 15:42:33.354787,"Glenn, Thomas and Mcpherson",DERIVATIVE,3810.8,SETTLED,0,15
TRD103950,2026-05-21 16:25:25.360720,"Brown, Chen and Crawford",EQUITY,1359.08,SETTLED,0,16
TRD104879,2026-05-21 17:19:02.369378,Humphrey-Massey,FX,6960.48,SETTLED,1,17
TRD100404,2026-05-21 17:34:34.327058,"Garrison, Hernandez and Rogers",DERIVATIVE,36567.21,SETTLED,1,17
TRD101452,2026-05-21 17:40:50.338538,Nelson Ltd,COMMODITY,1312.11,SETTLED,2,17
TRD102008,2026-05-21 18:15:55.343024,"Brown, Chen and Crawford",BOND,4550.53,FAILED,2,18
TRD101742,2026-05-21 18:41:02.340862,Rodriguez PLC,BOND,39467.63,SETTLED,1,18
TRD104012,2026-05-21 18:44:08.361208,"Garrison, Hernandez and Rogers",COMMODITY,187.5,SETTLED,1,18
TRD102692,2026-05-21 19:05:35.349937,"Navarro, Gibson and Hernandez",COMMODITY,22264.68,SETTLED,2,19
TRD104831,2026-05-21 19:35:23.368965,Brown-Ramos,BOND,5356.25,SETTLED,2,19
TRD101993,2026-05-21 19:59:24.342906,Walker PLC,DERIVATIVE,15737.14,CANCELLED,1,19
TRD102064,2026-05-21 20:02:25.343468,Ramos-Schmitt,EQUITY,3353.5,SETTLED,3,20
TRD103413,2026-05-21 20:30:56.356344,"Pittman, Perez and Smith",FX,1346.62,SETTLED,1,20
TRD102201,2026-05-21 20:32:14.344540,Brown-Morris,EQUITY,65569.79,SETTLED,2,20
TRD101078,2026-05-21 21:11:29.335284,Mcintyre-Franco,FX,5165.54,SETTLED,1,21
TRD103925,2026-05-21 21:27:11.360521,Nelson Ltd,FX,89582.29,SETTLED,1,21
TRD102041,2026-05-21 22:10:16.343289,Vaughan-Hall,COMMODITY,60743.15,SETTLED,0,22
TRD102908,2026-05-21 22:12:54.352346,Mcintyre-Franco,FX,3048.16,SETTLED,2,22
TRD104759,2026-05-21 22:42:48.368345,Miller Ltd,DERIVATIVE,6368.87,SETTLED,1,22
TRD101956,2026-05-21 23:24:06.342549,"Smith, Levy and Brown",COMMODITY,27210.72,SETTLED,1,23
TRD101385,2026-05-22 00:43:23.337958,"Henson, Miranda and Garcia",FX,6329.45,SETTLED,1,0
TRD100403,2026-05-22 01:31:50.327050,"Duncan, Cox and Wilson",COMMODITY,10578.31,SETTLED,1,1
TRD104689,2026-05-22 01:33:44.367731,Humphrey-Massey,FX,5015.43,SETTLED,2,1
TRD103708,2026-05-22 01:55:59.358810,Humphrey-Massey,DERIVATIVE,20711.26,SETTLED,1,1
TRD104025,2026-05-22 02:42:17.361317,"Smith, Levy and Brown",EQUITY,2216.12,SETTLED,0,2
TRD103803,2026-05-22 03:17:08.359562,"Smith, Levy and Brown",BOND,2759.51,SETTLED,1,3
TRD102029,2026-05-22 04:07:31.343192,Brown-Morris,FX,25703.56,PENDING,1,4
TRD102567,2026-05-22 04:38:49.347565,"Mccoy, Hayes and Hernandez",FX,1213.58,SETTLED,2,4
TRD100352,2026-05-22 04:48:54.326643,Young PLC,FX,1251.43,SETTLED,2,4
TRD101474,2026-05-22 05:02:06.338739,Baker-Ingram,EQUITY,6475.13,SETTLED,0,5
TRD104207,2026-05-22 05:08:34.362752,Young PLC,EQUITY,4048.68,SETTLED,2,5
TRD101537,2026-05-22 05:43:45.339251,Brown-Ramos,COMMODITY,3362.23,SETTLED,3,5
TRD100350,2026-05-22 06:22:53.326627,"Mccoy, Hayes and Hernandez",DERIVATIVE,4327.44,FAILED,3,6
TRD103543,2026-05-22 07:12:11.357364,Brown-Morris,COMMODITY,9563.36,SETTLED,0,7
TRD100230,2026-05-22 07:42:05.325671,"Glenn, Thomas and Mcpherson",COMMODITY,85619.66,SETTLED,2,7
TRD100299,2026-05-22 08:03:20.326213,"Garrison, Hernandez and Rogers",EQUITY,4754.51,SETTLED,2,8
TRD102087,2026-05-22 08:55:25.343647,Miller Ltd,FX,6565.25,SETTLED,2,8
TRD100074,2026-05-22 09:10:13.324435,Ross and Sons,DERIVATIVE,15158.7,SETTLED,2,9
TRD101682,2026-05-22 09:21:09.340396,"Mccoy, Hayes and Hernandez",COMMODITY,3460.52,SETTLED,3,9
TRD100933,2026-05-22 09:40:51.333380,Humphrey-Massey,COMMODITY,27974.69,FAILED,3,9
TRD100064,2026-05-22 09:53:42.324355,Nelson Ltd,COMMODITY,9132.38,SETTLED,1,9
TRD101408,2026-05-22 10:13:59.338159,Miller Ltd,EQUITY,14450.44,SETTLED,2,10
